text,font_size,font-family,font-weight,page-number,x-pos-l,x-pos-r,y-pos-l,page-width,page-height,class,file_name
NOTE :,9.48,Arial-BoldMT,700,29,300.65,329.97,655.54,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
The part is originally made from a single piece of chem .-milled . 090 thick sheet .,9.48,Arial-BoldMT,700,29,140.18,500.72,638.5,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"The replacement doubler is to be made from 2 bonded pieces , . 032 and . 063 . ",9.48,Arial-BoldMT,700,29,140.18,490.71,627.46,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
1 . Obtain 1 ea . C5-53-10-53 and C5-53-10-55 repair details .,9.48,ArialMT,400,29,122.66,383.82,610.06,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
2 . Roll details to match contour of tool .,9.48,ArialMT,400,29,122.66,293.48,593.02,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.11 . Fabrication of Core Details,9.48,Arial-BoldMT,700,29,87.62,244.26,571.78,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"1 . Fabricate core details from 0.468 ”, 0.436 ”, 0.400 ”, or 0.350 ” thick 3.1-1 / 8-07N-5052- ",9.48,ArialMT,400,29,122.66,498.32,554.35,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
PAA ( 5056 optional ) aluminum honeycomb core . Size to match outer skin periphery .,9.48,ArialMT,400,29,140.18,499.34,543.19,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
Core and inner skin will be final sized after bonding .,9.48,ArialMT,400,29,140.18,361.19,532.15,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
2 . Ribbon direction shall run parallel to long dimension of door ( Fwd-Aft direction ). It is,9.48,ArialMT,400,29,122.66,497.86,514.99,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
acceptable to install in multiple pieces and splice during bonding . Recess core at,9.48,ArialMT,400,29,140.18,486.9,503.95,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"doubler locations , optional to use splice and use reduced height core at all doubler ",9.48,ArialMT,400,29,140.18,491.69,492.79,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
locations .,9.48,ArialMT,400,29,140.18,179.85,481.63,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.12 . Fabrication of Inner Skin Splice Details,9.48,Arial-BoldMT,700,29,87.62,301.16,460.15,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
1 . Splices are to accommodate the inner skin details cut to facilitate the double contour .,9.48,ArialMT,400,29,122.66,501.96,442.75,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
2 . Fabricate inner skin splice from MA-51-003-5 0.020 ” 7075-T6 pre-treated sheet . Size,9.48,ArialMT,400,29,122.66,504.36,425.59,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
to extend width of skin and abutting with frame doubler . Also size to maintain,9.48,ArialMT,400,29,140.18,467.19,414.43,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
minimum 1.00 inch bond overlap each side of splice .,9.48,ArialMT,400,29,140.18,362.77,403.27,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
3 . Splice doublers are to be located on the interior surface of inner skin .,9.48,ArialMT,400,29,122.66,434.36,386.33,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.13 . Tool Preparation,9.48,Arial-BoldMT,700,29,87.62,198.52,365.21,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"1 . Obtain 4F72134TL-1 or -2 Bond Tool , depending on if rebuilding LH (-1) or RH (-2) ",9.48,ArialMT,400,29,122.66,489.73,347.81,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
outer panel .,9.48,ArialMT,400,29,140.18,190.67,336.65,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
2 . Verify that all components of the bond tool are installed and / or readily available .,9.48,ArialMT,400,29,122.66,482.96,319.61,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
3 . Prepare tool surface by applying release agent to the entire bonding surface . Allow to,9.48,ArialMT,400,29,122.66,500.7,302.69,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
dry for 30 minutes .,9.48,ArialMT,400,29,140.18,220.07,291.53,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.14 . Inner Skin Repair Detail Preparation,9.48,Arial-BoldMT,700,29,56.04,255.74,266.81,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
NOTE :,9.48,Arial-BoldMT,700,29,56.04,85.36,236.3,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
All repair detail preparation to be performed in a clean room per MCS 101 . It is,9.48,Arial-BoldMT,700,29,140.18,497.74,211.94,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
critical to protect repair details from contamination . Use approved gloves when,9.48,Arial-BoldMT,700,29,140.18,503.78,200.66,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
handling bonding surfaces and adhesives . Cover repair details with Kraft,9.48,Arial-BoldMT,700,29,140.18,473.39,189.5,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"paper , when not in use . ",9.48,Arial-BoldMT,700,29,140.18,246.77,178.34,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
1 . Pre-fit all of the repair details by assembling into 4F72134TL-1 or -2 bond tool without,9.48,ArialMT,400,29,122.66,504.44,160.82,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
adhesive . Ensure that all details are dimensionally correct and that they mate-up,9.48,ArialMT,400,29,140.18,482.5,149.78,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
without more than finger pressure .,9.48,ArialMT,400,29,140.18,286.81,138.62,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
COMPONENT OVERHAUL MANUAL,9.48,ArialMT,400,30,216.53,377.69,716.16,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
PART NO . 4F72100,9.48,ArialMT,400,30,254.33,340,705.1,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.15 . Inner Skin Repair Lay-up,9.48,Arial-BoldMT,700,30,56.04,203.58,672.58,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
NOTE :,9.48,Arial-BoldMT,700,30,56.04,85.36,648.22,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
All lay-up and bagging to be performed in a clean room meeting the,9.48,Arial-BoldMT,700,30,140.18,447.87,616.42,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
requirements of MCS 101 . It is critical to protect all bonding surfaces from,9.48,Arial-BoldMT,700,30,140.18,479.64,605.26,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"contamination . Use clean , white cotton gloves or latex gloves when handling ",9.48,Arial-BoldMT,700,30,140.18,489.67,594.1,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
bonding surfaces and adhesives . Cover exposed bonding surfaces with clean,9.48,Arial-BoldMT,700,30,140.18,496.45,582.94,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
Kraft paper when not in use .,9.48,Arial-BoldMT,700,30,140.18,269.2,571.78,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
1 . Apply adhesive to faying surfaces of repair details as follows :,9.48,ArialMT,400,30,122.66,400.02,554.11,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
NOTE :,9.48,Arial-BoldMT,700,30,309.41,338.73,537.55,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
All adhesive should be applied as a continuous sheet where practical . Ensure,9.48,Arial-BoldMT,700,30,140.18,493.33,520.51,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"no wrinkles . If necessary , adhesive may be butt-spliced ; ensure no adhesive ",9.48,Arial-BoldMT,700,30,140.18,490.55,509.23,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
overlaps . Leave parting film on adhesive until ready for detail layup . Film,9.48,Arial-BoldMT,700,30,140.18,471.56,497.95,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
adhesive may be heat-tacked into position using a heat gun ; be careful to avoid,9.48,Arial-BoldMT,700,30,140.18,505.55,486.55,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
heating adhesive over 200 ° F .,9.48,Arial-BoldMT,700,30,140.18,274.61,475.15,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
a . Apply 1 layer of “ Low Temp .” film adhesive to all metal-to-metal bonding,9.48,ArialMT,400,30,140.18,465.91,457.51,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
surfaces . Apply 1-2 layers of “ Low Temp .” film adhesive to all metal-to-core,9.48,ArialMT,400,30,162.14,482.72,446.47,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
bond surfaces . Bond using approved “ Low Temp .” film adhesive per T . O . 1C-,9.48,ArialMT,400,30,162.14,491.38,435.31,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"5A-3 , Table 12-1 . ",9.48,ArialMT,400,30,162.14,235.96,424.15,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
b . Splice all honeycomb core using 1-3 layers of “ Low Temp .” foaming adhesive .,9.48,ArialMT,400,30,140.18,497.69,406.99,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"Bond using approved “ Low Temp .” foaming adhesive per T . O . 1C-5A-3 , Table ",9.48,ArialMT,400,30,162.14,497.72,395.81,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
12-1 .,9.48,ArialMT,400,30,162.14,183.74,384.65,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.16 . Cure,9.48,Arial-BoldMT,700,30,87.62,144.25,363.17,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"1 . Vacuum bag inner skins and doublers and honeycomb core per T . O . 1C-5A-3 , Para . ",9.48,ArialMT,400,30,122.66,499.53,345.89,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
11-67 .,9.48,ArialMT,400,30,140.18,166.92,334.73,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
2 . Draw 12 to 15 in-HG reduced vacuum pressure and cure per the requirements of,9.48,ArialMT,400,30,122.66,482.63,317.57,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
Table 5-4 . The hold time at cure temperature is based upon the lowest thermocouple,9.48,ArialMT,400,30,140.18,499.14,306.41,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
reading . Maintain a 3 to 6 ° F per minute heat-up rate .,9.48,ArialMT,400,30,140.18,365.87,295.25,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
3 . Maintain 12-15 in-HG vacuum pressure throughout cure . Do not release pressure,9.48,ArialMT,400,30,122.66,484.6,278.09,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
until part temperature drops below 150 ° F . Ensure bag leak rate ( as measured with,9.48,ArialMT,400,30,140.18,494.35,266.93,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
vacuum line detached ) does not exceed 5 in-Hg in 5 minutes .,9.48,ArialMT,400,30,140.18,402.34,255.89,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"4 . After cure is complete , debag and remove part from tool . ",9.48,ArialMT,400,30,122.66,381.93,238.82,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
27,9.96,ArialMT,400,30,501.94,513,9.36,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
COMPONENT OVERHAUL MANUAL,9.48,ArialMT,400,31,216.53,377.69,716.16,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
PART NO . 4F72100,9.48,ArialMT,400,31,254.33,340,705.1,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.17 . Inner Skin Repair Details Inspection,9.48,Arial-BoldMT,700,31,87.62,286.08,672.58,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"1 . Visually inspect to ensure that no shifting of details , blisters , distortion ( such as ",9.48,ArialMT,400,31,122.66,472.7,655.06,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"waves or contour discrepancies ), or separation along the edges occurred during ",9.48,ArialMT,400,31,140.18,481.12,643.9,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
cure .,9.48,ArialMT,400,31,140.18,161.28,632.74,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
2 . Perform 100 % Ultrasonic Inspection of bonded panel for disbonds per T . O . 1C-5A-,9.48,ArialMT,400,31,122.66,489.78,615.82,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"36 , Para 1.9.9 and T . O . 33B-1-2 . ",9.48,ArialMT,400,31,140.18,280.99,604.66,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.18 . Bonded Panel,9.48,Arial-BoldMT,700,31,87.62,186.37,583.06,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
1 . Temporarily locate and position the frame structure on the bonded panel . Position,9.48,ArialMT,400,31,122.66,487.89,565.66,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
frame to maintain a minimum of 2.84 ” at forward and aft ends of the inboard and,9.48,ArialMT,400,31,140.18,479.27,554.59,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"outboard longeron lower caps , as shown in Section A-A . Be sure to account for edge ",9.48,ArialMT,400,31,140.18,501.6,543.43,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
excess .,9.48,ArialMT,400,31,140.18,172.42,532.27,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
2 . Install forward and aft contour gages on frame . Position frame by moving inboard or,9.48,ArialMT,400,31,122.66,500.2,515.23,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"outboard , to bring contour gages to within dimensional requirements of T . O . 1C-5A-3- ",9.48,ArialMT,400,31,140.18,500.99,504.07,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"3 , Figure 7-26 . Clamp frame tee ’ s in place , ensuring lower cap contact with inner ",9.48,ArialMT,400,31,140.18,483.93,492.91,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
skin .,9.48,ArialMT,400,31,140.18,159.57,481.75,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
3 . Match-drill tee-to-panel attachment holes through bonded panel .,9.48,ArialMT,400,31,122.66,413.18,464.71,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"4 . Mark panel for proper EOP dimensions , and trim accordingly . ",9.48,ArialMT,400,31,122.66,399.87,447.79,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"5 . Final cut and bevel core along all edges of panel . Reference drawing 4F72134 , ",9.48,ArialMT,400,31,122.66,474.33,430.75,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
section A-A for core setback dimensions . Maintain 45 degree bevel angle .,9.48,ArialMT,400,31,140.18,452.57,419.47,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
6 . Stabilize the edge of the core using Epocast 1652 potting compound . Allow the,9.48,ArialMT,400,31,122.66,477.1,402.43,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"Epocast 1652 to cure in accordance with T . O . 1c-5A-3 , section 11-63 "" Application of ",9.48,ArialMT,400,31,140.18,499.37,391.37,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"Casting Resins ."" ",9.48,ArialMT,400,31,140.18,211.19,380.21,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"7 . If metal zee closures are preferred , fabricate “ zee ’ s ” per b / p drawing 4F72134 ",9.48,ArialMT,400,31,122.66,468.12,363.05,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"requirements , referencing drawing for thickness and material requirements . Make ",9.48,ArialMT,400,31,140.18,487.27,351.89,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
zee closures from pre-treated ( PAA & Primed ) sheet stock .,9.48,ArialMT,400,31,140.18,388.66,340.61,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.19 . Sol-Gel and Prime Tees .,9.48,Arial-BoldMT,700,31,87.62,232.12,319.25,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
1 . Prepare bonding surfaces of salvaged frame and longeron tees using Scotch-Brite,9.48,ArialMT,400,31,122.66,487.4,301.85,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"Sol-Gel method per T . O . 1C-5A-3 , section XI . ",9.48,ArialMT,400,31,140.18,332.62,290.57,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.20 . Layup :,9.48,Arial-BoldMT,700,31,87.62,153.43,268.97,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"1 . Lay-up fiberglass closures , dimensioned to match original aluminum zee closures , ",9.48,ArialMT,400,31,122.66,489.95,251.69,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"using 6 plies STM22-506 , Type II fiberglass / epoxy prepreg . Orient each adjacent ply ",9.48,ArialMT,400,31,140.18,499.26,240.65,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
45 degrees clockwise from the previous . Acceptable to butt-splice plies maintain 1.0,9.48,ArialMT,400,31,140.18,499.79,229.46,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
minimum splice separation between adjacent splices .,9.48,ArialMT,400,31,140.18,364.96,218.3,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
NOTE :,9.48,Arial-BoldMT,700,31,309.41,338.73,201.74,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"If aluminum zee-closures are utilized , it is acceptable to omit this step . ",9.48,Arial-BoldMT,700,31,140.18,462.35,184.58,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"2 . Apply 1 layer of “ Low Temp .” film adhesive between metal-to-metal , or metal-toprepreg ",9.48,ArialMT,400,31,122.66,480.69,167.18,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
surfaces . Bond using approved “ Low Temp .” film adhesive per T . O . 1C-5A-,9.48,ArialMT,400,31,175.86,496.02,156.02,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"3 , Table 12-1 . ",9.48,ArialMT,400,31,140.18,199.49,144.86,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
COMPONENT OVERHAUL MANUAL,9.48,ArialMT,400,32,216.41,377.57,716.16,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
PART NO . 4F72100,9.48,ArialMT,400,32,254.21,339.88,705.1,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
3 . Assemble frame structure to bonded panel assembly .,9.48,ArialMT,400,32,122.54,368.2,672.1,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.21 . Cure,9.48,Arial-BoldMT,700,32,87.62,144.13,650.98,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"1 . Vacuum bag panel assembly on bonding tool per T . O . 1C-5A-3 , Para . 11-67 . ",9.48,ArialMT,400,32,122.54,468.52,633.58,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
2 . Draw 12 to 15 in-HG reduced vacuum pressure and cure per the requirements of,9.48,ArialMT,400,32,122.54,482.63,616.54,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
Table 5-5 . The hold time at cure temperature is based upon the lowest thermocouple,9.48,ArialMT,400,32,140.18,502.3,605.38,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
reading . Maintain a 3 to 6 ° F per minute heat-up rate .,9.48,ArialMT,400,32,140.18,365.87,594.1,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
3 . Maintain 12-15 in-HG vacuum pressure throughout cure . Do not release pressure,9.48,ArialMT,400,32,122.54,484.6,577.18,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
until part temperature drops below 150 ° F . Ensure bag leak rate ( as measured with,9.48,ArialMT,400,32,140.18,494.11,566.14,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
vacuum line detached ) does not exceed 5 in-Hg in 5 minutes .,9.48,ArialMT,400,32,140.18,400.09,554.95,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"4 . After cure is complete , debag and remove part from tool . ",9.48,ArialMT,400,32,122.54,381.91,537.91,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.22 . Bonded Panel Assembly Inspection,9.48,Arial-BoldMT,700,32,87.62,284.48,385.73,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"1 . Visually inspect to ensure that no shifting of details , blisters , distortion ( such as ",9.48,ArialMT,400,32,122.54,472.7,368.21,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"waves or contour discrepancies ), or separation along the edges occurred during ",9.48,ArialMT,400,32,140.18,477.89,357.05,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
cure .,9.48,ArialMT,400,32,140.18,161.28,345.77,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
2 . Perform 100 % Ultrasonic Inspection of bonded panel for disbonds per T . O . 1C-5A-,9.48,ArialMT,400,32,122.54,493.01,328.97,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"36 , Para 1.9.9 and T . O . 33B-1-2 . ",9.48,ArialMT,400,32,140.18,280.99,317.93,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
5.23 . Hole Potting,9.48,Arial-BoldMT,700,32,87.62,179.33,296.33,612,792,yes,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
1 . Drill and pot all fastener holes common to tee-attach holes and drain holes per,9.48,ArialMT,400,32,122.54,471.85,278.93,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"engineering drawing 4F72134 , Section M-M . Pot using Magnobond 90 ( STM 22-602 , ",9.48,ArialMT,400,32,140.18,502.1,267.89,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
Type III ) per STP 60-401 .,9.48,ArialMT,400,32,140.18,249.42,256.73,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"2 . Drill and pot three each 0.5 inch diameter drain holes as shown in drawing 4F72134 , ",9.48,ArialMT,400,32,122.54,497.52,239.66,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
"section AD-AD . Pot using Magnobond 90 ( STM 22-602 , Type III ) per STP 60-401 . ",9.48,ArialMT,400,32,140.18,490.03,228.5,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
28,9.96,ArialMT,400,32,501.94,513,11.4,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
COMPONENT OVERHAUL,9.48,ArialMT,400,33,243.41,360.97,716.16,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
MANUAL PART NO .,9.48,ArialMT,400,33,281.21,369.93,705.1,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
4F72100,9.48,ArialMT,400,33,281.21,318.5,693.94,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
29,9.96,ArialMT,400,33,501.94,513,0.48,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
COMPONENT OVERHAUL,9.48,ArialMT,400,34,246.41,363.97,716.16,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
MANUAL PART NO .,9.48,ArialMT,400,34,284.21,372.93,705.1,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
4F72100,9.48,ArialMT,400,34,284.21,321.5,693.94,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
COMPONENT OVERHAUL,9.48,ArialMT,400,35,248.45,366.01,716.16,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
MANUAL PART NO .,9.48,ArialMT,400,35,286.25,374.97,705.1,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
4F72100,9.48,ArialMT,400,35,286.25,323.54,693.94,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
COMPONENT OVERHAUL,9.48,ArialMT,400,36,248.45,366.01,704.38,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
MANUAL PART NO .,9.48,ArialMT,400,36,286.25,374.97,693.22,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
4F72100,9.48,ArialMT,400,36,286.25,323.54,682.06,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
COMPONENT OVERHAUL,9.48,ArialMT,400,37,244.49,362.05,704.38,612,792,,0a5c4d3d622262322c2ea5c16df5f807f33edd82.file.pdf.tetml
